date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2010-06-15,32,17,0.0,14.5,6,6,20,09:07 AM,11:01 PM,05:37 AM,08:08 PM,-2,23,23,24,25,7,20,0.0,1009,32,10,254,16
2010-06-16,27,13,0.0,14.5,5,5,28,10:17 AM,11:36 PM,05:37 AM,08:08 PM,-8,19,19,19,29,0,18,0.0,1010,27,10,271,20
2010-06-17,33,11,0.0,14.5,6,6,35,11:27 AM,No moonset,05:38 AM,08:08 PM,-15,21,21,21,18,0,8,0.0,1012,33,10,243,11
2010-06-18,29,14,0.0,14.5,6,6,43,12:34 PM,12:08 AM,05:38 AM,08:09 PM,-7,21,20,21,24,0,16,0.0,1011,29,10,260,16
2010-06-19,28,12,0.0,14.5,5,5,50,01:41 PM,12:39 AM,05:38 AM,08:09 PM,-2,19,19,19,25,0,25,0.0,1014,28,10,266,17
2010-06-20,28,11,0.0,14.5,5,5,58,02:47 PM,01:11 AM,05:38 AM,08:09 PM,-3,19,19,19,25,0,24,0.0,1013,28,10,260,17
2010-06-21,28,12,0.0,14.5,5,5,65,03:54 PM,01:45 AM,05:38 AM,08:09 PM,-2,19,19,19,23,0,24,0.0,1012,28,10,262,15
2010-06-22,35,13,0.0,14.5,6,6,73,04:59 PM,02:22 AM,05:39 AM,08:10 PM,-2,23,23,23,15,6,22,0.0,1014,35,10,223,9
2010-06-23,34,16,0.0,14.5,6,6,80,06:02 PM,03:05 AM,05:39 AM,08:10 PM,-4,24,24,25,17,4,17,0.0,1013,34,10,242,10
2010-06-24,33,16,0.0,14.5,6,6,88,07:00 PM,03:54 AM,05:39 AM,08:10 PM,-0,23,23,24,23,6,22,0.0,1012,33,10,263,15
2010-06-25,31,16,0.0,14.5,6,6,96,07:52 PM,04:47 AM,05:39 AM,08:10 PM,3,22,22,23,24,6,29,0.0,1011,31,10,259,17
2010-06-26,36,15,0.0,14.5,6,6,100,08:37 PM,05:44 AM,05:40 AM,08:10 PM,5,24,24,24,17,0,33,0.0,1011,36,10,279,11
2010-06-27,38,16,0.0,14.5,7,7,89,09:16 PM,06:43 AM,05:40 AM,08:10 PM,3,26,26,27,15,0,26,0.0,1008,38,10,173,9
2010-06-28,39,18,0.0,14.5,7,7,82,09:50 PM,07:42 AM,05:40 AM,08:10 PM,4,28,28,28,15,0,26,0.0,1007,39,10,229,9
2010-06-29,37,17,0.0,14.5,7,7,74,10:19 PM,08:40 AM,05:41 AM,08:10 PM,4,26,26,26,16,0,28,0.0,1009,37,10,233,10
2010-06-30,34,17,0.0,14.5,7,7,67,10:46 PM,09:37 AM,05:41 AM,08:10 PM,1,24,24,25,23,0,24,0.0,1009,34,10,273,14
2010-07-01,34,15,0.0,14.5,6,6,64,11:12 PM,10:32 AM,05:42 AM,08:10 PM,-5,23,23,24,23,0,16,0.0,1009,34,10,261,14
2010-07-02,32,15,0.0,14.5,6,6,57,11:38 PM,11:28 AM,05:42 AM,08:10 PM,-4,22,22,23,27,0,18,0.0,1006,32,10,266,18
2010-07-03,32,15,0.0,14.5,6,6,50,No moonrise,12:23 PM,05:42 AM,08:10 PM,-1,22,22,23,25,0,23,0.0,1007,32,10,265,16
2010-07-04,35,14,0.0,14.5,6,6,42,12:04 AM,01:21 PM,05:43 AM,08:10 PM,-3,24,24,24,17,0,19,0.0,1011,35,10,211,10
2010-07-05,35,16,0.0,14.5,6,6,35,12:32 AM,02:19 PM,05:43 AM,08:10 PM,1,24,24,25,16,0,24,0.0,1011,35,10,231,10
2010-07-06,33,16,0.0,14.5,6,6,28,01:05 AM,03:21 PM,05:44 AM,08:09 PM,4,23,23,24,18,0,31,0.0,1009,33,10,252,12
2010-07-07,35,15,0.0,14.5,6,6,21,01:43 AM,04:24 PM,05:45 AM,08:09 PM,3,24,24,25,17,0,29,0.0,1009,35,10,231,10
2010-07-08,36,16,0.0,14.5,7,7,13,02:27 AM,05:28 PM,05:45 AM,08:09 PM,1,25,25,26,15,0,24,0.0,1011,36,10,231,9
2010-07-09,37,16,0.0,14.5,7,7,6,03:21 AM,06:29 PM,05:46 AM,08:09 PM,1,26,26,27,17,0,22,0.0,1011,37,10,248,10
2010-07-10,37,20,0.0,14.5,7,7,0,04:24 AM,07:25 PM,05:46 AM,08:08 PM,3,27,27,28,18,4,22,0.0,1011,37,10,278,12
2010-07-11,36,20,0.0,14.5,7,7,0,05:34 AM,08:14 PM,05:47 AM,08:08 PM,5,27,27,27,19,4,25,0.0,1011,36,10,260,13
2010-07-12,35,19,0.0,14.5,7,7,1,06:46 AM,08:57 PM,05:47 AM,08:08 PM,6,26,26,26,20,4,30,0.0,1011,35,10,266,14
2010-07-13,34,19,0.0,14.5,7,7,8,08:00 AM,09:35 PM,05:48 AM,08:07 PM,4,25,25,26,23,1,26,0.0,1011,34,10,272,15
2010-07-14,38,19,0.0,14.5,7,7,16,09:13 AM,10:09 PM,05:49 AM,08:07 PM,4,27,27,28,22,0,23,0.0,1011,38,10,272,13
2010-07-15,44,21,0.0,14.5,8,8,23,10:23 AM,10:41 PM,05:49 AM,08:06 PM,3,31,31,31,14,3,17,0.0,1012,44,10,255,8
2010-07-16,39,25,0.0,14.5,8,8,30,11:32 AM,11:13 PM,05:50 AM,08:06 PM,6,29,29,31,22,11,23,0.0,1012,39,10,262,14
2010-07-17,40,22,0.0,14.5,7,7,37,12:39 PM,11:47 PM,05:51 AM,08:05 PM,5,29,29,30,19,1,22,0.0,1013,40,10,276,12
2010-07-18,39,22,0.0,14.5,7,7,45,01:47 PM,No moonset,05:51 AM,08:05 PM,2,29,29,30,20,1,19,0.0,1011,39,10,265,13
2010-07-19,38,21,0.0,14.5,7,7,52,02:52 PM,12:23 AM,05:52 AM,08:04 PM,-2,28,28,29,24,4,14,0.0,1010,38,10,261,15
2010-07-20,37,20,0.0,14.5,7,7,59,03:56 PM,01:05 AM,05:53 AM,08:04 PM,-2,27,27,28,22,0,16,0.0,1009,37,10,254,14
2010-07-21,34,18,0.0,14.5,7,7,66,04:55 PM,01:51 AM,05:53 AM,08:03 PM,-2,24,24,25,22,0,19,0.0,1009,34,10,252,14
2010-07-22,36,16,0.0,14.5,7,7,74,05:48 PM,02:41 AM,05:54 AM,08:03 PM,-1,25,25,26,21,0,20,0.0,1010,36,10,253,13
2010-07-23,37,20,0.0,14.5,7,7,81,06:35 PM,03:37 AM,05:55 AM,08:02 PM,2,26,26,27,21,0,22,0.0,1011,37,10,255,13
2010-07-24,38,20,0.0,14.5,7,7,88,07:16 PM,04:35 AM,05:55 AM,08:01 PM,1,27,27,28,21,0,18,0.0,1011,38,10,263,13
2010-07-25,32,21,0.0,14.5,7,7,96,07:51 PM,05:34 AM,05:56 AM,08:01 PM,4,25,25,26,20,15,24,0.0,1010,32,10,264,13
2010-07-26,34,21,0.0,14.4,7,7,100,08:21 PM,06:32 AM,05:57 AM,08:00 PM,3,26,26,26,20,0,25,0.0,1009,34,10,252,14
2010-07-27,34,16,0.0,14.0,6,6,90,08:49 PM,07:29 AM,05:57 AM,07:59 PM,-0,24,24,25,21,1,21,0.0,1010,34,10,252,13
2010-07-28,35,18,0.0,14.0,7,7,83,09:16 PM,08:25 AM,05:58 AM,07:58 PM,-0,25,25,26,20,1,20,0.0,1013,35,10,253,12
2010-07-29,36,18,0.0,14.0,7,7,75,09:41 PM,09:20 AM,05:59 AM,07:58 PM,-1,25,25,26,22,1,18,0.0,1014,36,10,260,13
2010-07-30,37,20,0.0,13.6,7,7,68,10:07 PM,10:15 AM,06:00 AM,07:57 PM,1,26,26,27,23,4,20,0.0,1012,37,10,252,14
2010-07-31,36,19,0.0,13.6,7,7,64,10:34 PM,11:11 AM,06:00 AM,07:56 PM,-0,25,25,26,25,0,19,0.0,1011,36,10,252,15
2010-08-01,35,16,0.0,11.6,6,6,54,11:04 PM,12:08 PM,06:01 AM,07:55 PM,-2,24,24,25,25,5,19,0.0,1012,35,10,253,15
2010-08-02,36,16,0.0,11.6,7,7,46,11:39 PM,01:08 PM,06:02 AM,07:54 PM,-5,24,24,25,21,11,14,0.0,1013,36,10,254,12
2010-08-03,36,18,0.0,11.6,7,7,39,No moonrise,02:09 PM,06:03 AM,07:53 PM,-9,25,25,26,22,20,10,0.0,1013,36,10,253,12
2010-08-04,36,18,0.0,11.6,7,7,32,12:19 AM,03:11 PM,06:03 AM,07:52 PM,-7,25,25,26,23,2,11,0.0,1012,36,10,256,14
2010-08-05,36,18,0.0,11.6,7,7,24,01:07 AM,04:12 PM,06:04 AM,07:51 PM,-6,25,25,26,21,0,13,0.0,1009,36,10,256,12
2010-08-06,35,16,0.0,11.6,6,6,17,02:04 AM,05:10 PM,06:05 AM,07:50 PM,-4,24,24,25,21,0,17,0.0,1009,35,10,250,13
2010-08-07,33,16,0.0,11.6,6,6,10,03:10 AM,06:02 PM,06:06 AM,07:49 PM,-2,22,22,23,20,0,21,0.0,1009,33,10,244,11
2010-08-08,31,14,0.0,11.6,6,6,3,04:21 AM,06:48 PM,06:06 AM,07:48 PM,2,22,22,22,17,0,29,0.0,1011,31,10,225,10
2010-08-09,33,14,0.0,11.6,6,6,0,05:35 AM,07:29 PM,06:07 AM,07:47 PM,-1,22,22,23,17,0,25,0.0,1011,33,10,225,10
2010-08-10,32,15,0.0,11.6,6,6,0,06:49 AM,08:05 PM,06:08 AM,07:46 PM,-3,22,22,23,22,0,22,0.0,1011,32,10,242,13
2010-08-11,32,15,0.0,11.6,6,6,4,08:02 AM,08:39 PM,06:09 AM,07:45 PM,-0,21,21,22,26,0,26,0.0,1012,32,10,253,16
2010-08-12,33,14,0.0,11.6,6,6,12,09:14 AM,09:13 PM,06:09 AM,07:44 PM,-3,22,22,23,22,0,20,0.0,1010,33,10,270,13
2010-08-13,35,16,0.0,11.6,6,6,19,10:25 AM,09:47 PM,06:10 AM,07:43 PM,-2,23,23,24,23,0,19,0.0,1009,35,10,256,13
2010-08-14,35,15,0.0,11.6,6,6,26,11:35 AM,10:23 PM,06:11 AM,07:42 PM,-0,23,23,24,20,0,22,0.0,1010,35,10,261,11
2010-08-15,36,16,0.0,11.6,7,7,33,12:42 PM,11:04 PM,06:12 AM,07:41 PM,-4,24,24,25,18,0,17,0.0,1011,36,10,272,10
2010-08-16,38,16,0.0,11.6,7,7,41,01:48 PM,11:49 PM,06:12 AM,07:39 PM,-6,26,26,27,19,0,12,0.0,1011,38,10,234,11
2010-08-17,39,21,0.0,11.6,7,7,48,02:49 PM,No moonset,06:13 AM,07:38 PM,-3,28,28,29,21,4,13,0.0,1011,39,10,251,12
2010-08-18,35,22,0.0,11.6,7,7,55,03:45 PM,12:38 AM,06:14 AM,07:37 PM,4,26,26,27,24,6,22,0.8,1012,35,10,254,14
2010-08-19,36,20,0.0,11.6,7,7,63,04:33 PM,01:33 AM,06:15 AM,07:36 PM,2,26,26,26,24,1,23,0.0,1010,36,10,268,14
2010-08-20,37,18,0.0,11.6,7,7,70,05:16 PM,02:29 AM,06:15 AM,07:35 PM,-6,25,25,26,23,0,13,0.0,1008,37,10,260,14
2010-08-21,36,19,0.0,11.6,7,7,77,05:52 PM,03:28 AM,06:16 AM,07:33 PM,-2,25,25,26,22,1,16,0.0,1010,36,10,261,14
2010-08-22,34,17,0.0,11.6,6,6,84,06:24 PM,04:25 AM,06:17 AM,07:32 PM,-1,23,23,24,22,0,21,0.0,1012,34,10,271,14
2010-08-23,35,14,0.0,11.6,6,6,92,06:53 PM,05:23 AM,06:18 AM,07:31 PM,-9,23,23,24,15,0,11,0.0,1013,35,10,187,10
2010-08-24,38,18,0.0,11.6,7,7,99,07:20 PM,06:19 AM,06:18 AM,07:30 PM,-4,27,27,28,15,0,13,0.0,1012,38,10,195,9
2010-08-25,39,20,0.0,11.6,8,8,100,07:46 PM,07:14 AM,06:19 AM,07:28 PM,3,29,29,30,16,1,18,0.0,1012,39,10,189,10
2010-08-26,39,24,0.0,11.6,7,7,87,08:11 PM,08:09 AM,06:20 AM,07:27 PM,4,29,29,30,20,7,20,0.2,1011,39,10,257,12
2010-08-27,36,21,0.0,11.6,7,7,79,08:38 PM,09:05 AM,06:21 AM,07:26 PM,-3,26,26,27,26,0,15,0.0,1008,36,10,250,16
2010-08-28,28,15,0.0,11.6,6,6,72,09:07 PM,10:01 AM,06:21 AM,07:24 PM,-4,20,20,20,27,0,22,0.0,1006,28,10,255,18
2010-08-29,24,11,0.0,11.6,5,5,65,09:39 PM,10:59 AM,06:22 AM,07:23 PM,0,16,17,16,31,1,35,0.0,1007,24,10,263,20
2010-08-30,27,10,0.0,11.6,5,5,57,10:16 PM,11:59 AM,06:23 AM,07:22 PM,-2,17,17,17,23,0,31,0.0,1011,27,10,265,14
2010-08-31,30,11,0.0,11.6,6,6,54,11:01 PM,12:59 PM,06:24 AM,07:20 PM,-3,20,19,20,17,0,24,0.0,1013,30,10,218,9
2010-09-01,34,15,0.0,11.6,6,6,37,11:52 PM,01:59 PM,06:24 AM,07:19 PM,-3,23,23,24,16,0,20,0.0,1012,34,10,215,9
2010-09-02,37,17,0.0,11.6,7,7,29,No moonrise,02:57 PM,06:25 AM,07:17 PM,-6,25,25,26,17,0,14,0.0,1012,37,10,226,9
2010-09-03,41,19,0.0,11.6,7,7,22,12:52 AM,03:50 PM,06:26 AM,07:16 PM,-5,27,27,28,18,0,13,0.0,1013,41,10,281,10
2010-09-04,37,19,0.0,11.6,7,7,14,01:58 AM,04:37 PM,06:27 AM,07:15 PM,-6,25,25,26,24,0,13,0.0,1012,37,10,270,14
2010-09-05,34,16,0.0,11.6,6,6,7,03:09 AM,05:20 PM,06:27 AM,07:13 PM,-9,23,23,23,27,0,12,0.0,1008,34,10,269,16
2010-09-06,34,15,0.0,11.6,6,6,0,04:22 AM,05:58 PM,06:28 AM,07:12 PM,-6,23,23,23,16,0,15,0.0,1008,34,10,229,10
2010-09-07,33,17,0.0,11.6,6,6,0,05:36 AM,06:33 PM,06:29 AM,07:10 PM,-1,23,23,24,19,1,23,0.0,1009,33,10,250,11
2010-09-08,27,13,0.0,11.6,5,5,0,06:49 AM,07:08 PM,06:29 AM,07:09 PM,4,18,18,18,24,3,41,0.0,1009,27,10,253,16
2010-09-09,25,9,0.0,11.6,5,5,1,08:01 AM,07:43 PM,06:30 AM,07:07 PM,-2,15,16,15,24,0,36,0.0,1012,25,10,271,15
2010-09-10,28,10,0.0,11.6,5,5,8,09:14 AM,08:19 PM,06:31 AM,07:06 PM,-3,18,17,18,14,0,27,0.0,1014,28,10,208,8
2010-09-11,32,9,0.0,11.6,6,6,16,10:25 AM,08:59 PM,06:32 AM,07:05 PM,-4,20,19,20,14,0,24,0.0,1015,32,10,199,9
2010-09-12,33,13,0.0,11.6,6,6,23,11:34 AM,09:44 PM,06:32 AM,07:03 PM,-2,22,21,22,15,0,22,0.0,1014,33,10,232,9
2010-09-13,32,14,0.0,11.6,6,6,31,12:39 PM,10:33 PM,06:33 AM,07:02 PM,-1,21,21,22,18,0,22,0.0,1013,32,10,244,11
2010-09-14,31,15,0.0,11.6,6,6,38,01:38 PM,11:27 PM,06:34 AM,07:00 PM,-6,22,21,22,21,2,16,0.0,1013,31,10,257,12
2010-09-15,31,14,0.0,11.6,6,6,46,02:30 PM,No moonset,06:35 AM,06:59 PM,-10,21,20,21,22,3,12,0.0,1014,31,10,260,13
2010-09-16,35,14,0.0,11.6,6,6,53,03:15 PM,12:23 AM,06:35 AM,06:57 PM,-6,22,22,22,18,0,17,0.0,1012,35,10,238,10
2010-09-17,33,15,0.0,11.6,6,6,61,03:53 PM,01:22 AM,06:36 AM,06:56 PM,-3,21,21,22,20,0,21,0.0,1011,33,10,264,11
2010-09-18,33,14,0.0,11.6,6,6,68,04:26 PM,02:19 AM,06:37 AM,06:54 PM,-3,21,21,21,21,0,22,0.0,1012,33,10,276,12
2010-09-19,32,13,0.0,11.6,6,6,76,04:56 PM,03:17 AM,06:38 AM,06:53 PM,-2,20,20,20,25,0,26,0.0,1010,32,10,278,14
2010-09-20,30,12,0.0,11.6,5,5,84,05:24 PM,04:13 AM,06:38 AM,06:51 PM,-1,19,19,19,23,0,29,0.0,1008,30,10,275,13
2010-09-21,30,12,0.0,11.6,5,5,91,05:50 PM,05:09 AM,06:39 AM,06:50 PM,1,19,19,19,24,0,34,0.0,1005,30,10,260,14
2010-09-22,23,11,0.0,11.6,5,5,99,06:15 PM,06:04 AM,06:40 AM,06:49 PM,1,14,15,14,30,0,42,0.0,1007,23,10,269,19
2010-09-23,30,10,0.0,11.6,5,5,100,06:42 PM,06:59 AM,06:41 AM,06:47 PM,-2,19,18,19,13,0,29,0.0,1013,30,10,215,8
2010-09-24,32,12,0.0,11.6,6,6,86,07:11 PM,07:56 AM,06:41 AM,06:46 PM,-5,21,21,21,16,0,20,0.0,1016,32,10,163,10
2010-09-25,35,15,0.0,11.6,6,6,79,07:42 PM,08:54 AM,06:42 AM,06:44 PM,-9,22,22,23,15,0,12,0.0,1015,35,10,81,9
2010-09-26,36,17,0.0,11.6,7,7,71,08:18 PM,09:53 AM,06:43 AM,06:43 PM,-7,24,24,25,15,0,13,0.0,1013,36,10,200,9
2010-09-27,37,18,0.0,11.6,7,7,64,09:00 PM,10:52 AM,06:44 AM,06:41 PM,-5,26,26,26,13,0,13,0.0,1011,37,10,238,8
2010-09-28,38,20,0.0,10.2,7,7,56,09:48 PM,11:52 AM,06:44 AM,06:40 PM,-6,27,27,28,15,29,11,0.0,1011,38,10,251,8
2010-09-29,36,18,0.0,11.6,7,7,48,10:43 PM,12:49 PM,06:45 AM,06:38 PM,-2,26,26,27,16,7,16,0.0,1009,36,10,198,9
2010-09-30,33,20,0.0,11.6,7,7,41,11:45 PM,01:42 PM,06:46 AM,06:37 PM,2,25,25,25,13,20,23,0.3,1010,33,10,209,8
2010-10-01,32,18,0.0,11.6,6,6,39,No moonrise,02:30 PM,06:47 AM,06:36 PM,6,24,24,24,11,11,34,0.4,1014,32,10,219,7
2010-10-02,31,18,0.0,11.6,5,5,32,12:52 AM,03:13 PM,06:47 AM,06:34 PM,10,22,22,22,13,15,48,1.7,1015,31,10,241,8
2010-10-03,28,15,0.0,11.6,6,6,25,02:01 AM,03:52 PM,06:48 AM,06:33 PM,9,20,20,20,15,7,52,0.5,1014,28,10,241,9
2010-10-04,21,11,0.0,11.6,5,5,18,03:12 AM,04:27 PM,06:49 AM,06:31 PM,10,15,16,15,23,18,68,2.6,1012,21,10,246,15
2010-10-05,18,9,0.0,11.6,4,4,10,04:23 AM,05:01 PM,06:50 AM,06:30 PM,5,12,13,12,14,12,64,0.0,1014,18,10,227,9
2010-10-06,15,9,0.0,11.6,3,3,3,05:35 AM,05:36 PM,06:51 AM,06:29 PM,6,11,11,11,11,36,73,1.0,1017,15,9,189,7
2010-10-07,19,9,0.0,11.6,4,4,0,06:47 AM,06:11 PM,06:51 AM,06:27 PM,6,12,13,12,18,14,69,0.0,1019,19,10,259,11
2010-10-08,24,9,0.0,11.6,5,5,0,08:00 AM,06:51 PM,06:52 AM,06:26 PM,5,15,16,15,13,1,54,0.0,1020,24,10,248,8
2010-10-09,27,12,0.0,11.6,5,5,4,09:12 AM,07:35 PM,06:53 AM,06:24 PM,3,18,18,18,15,0,42,0.0,1021,27,10,222,8
2010-10-10,29,13,0.0,11.6,5,5,11,10:20 AM,08:23 PM,06:54 AM,06:23 PM,2,20,19,20,12,2,34,0.0,1017,29,10,262,7
2010-10-11,30,14,0.0,11.6,6,6,18,11:24 AM,09:17 PM,06:55 AM,06:22 PM,4,21,21,21,13,0,34,0.0,1014,30,10,219,7
2010-10-12,29,16,0.0,11.6,6,6,26,12:20 PM,10:14 PM,06:56 AM,06:20 PM,5,22,22,22,16,3,36,0.0,1017,29,10,74,9
2010-10-13,29,16,0.0,11.6,6,6,33,01:09 PM,11:13 PM,06:56 AM,06:19 PM,-3,21,20,21,16,0,24,0.0,1019,29,10,42,10
2010-10-14,31,15,0.0,11.6,6,6,40,01:51 PM,No moonset,06:57 AM,06:18 PM,-4,21,21,22,13,8,17,0.0,1019,31,10,157,7
2010-10-15,32,18,0.0,11.6,6,6,48,02:26 PM,12:12 AM,06:58 AM,06:17 PM,-2,22,22,23,14,14,20,0.0,1016,32,10,238,8
2010-10-16,30,15,0.0,11.6,6,6,55,02:58 PM,01:10 AM,06:59 AM,06:15 PM,3,21,20,21,14,2,34,0.0,1016,30,10,251,8
2010-10-17,24,12,0.0,11.1,5,5,62,03:26 PM,02:06 AM,07:00 AM,06:14 PM,6,17,17,17,19,8,51,0.6,1015,24,10,259,12
2010-10-18,20,9,0.0,11.1,4,4,69,03:52 PM,03:02 AM,07:01 AM,06:13 PM,5,14,14,14,15,19,56,0.0,1015,20,10,142,9
2010-10-19,22,12,0.0,11.1,5,5,77,04:18 PM,03:57 AM,07:02 AM,06:12 PM,6,16,16,16,19,18,52,1.5,1013,22,10,32,11
2010-10-20,21,13,0.0,11.1,5,5,84,04:45 PM,04:52 AM,07:02 AM,06:10 PM,7,15,16,15,16,21,57,0.6,1015,21,10,107,9
2010-10-21,21,10,0.0,11.1,4,4,91,05:13 PM,05:49 AM,07:03 AM,06:09 PM,8,14,14,14,19,15,66,0.0,1016,21,10,257,12
2010-10-22,20,10,0.0,11.0,4,4,98,05:44 PM,06:46 AM,07:04 AM,06:08 PM,5,12,13,12,26,6,61,0.0,1015,20,10,258,16
2010-10-23,20,9,0.0,11.0,4,4,100,06:19 PM,07:46 AM,07:05 AM,06:07 PM,4,12,13,12,24,13,58,0.0,1017,20,10,259,15
2010-10-24,22,10,0.0,11.0,4,4,87,06:59 PM,08:46 AM,07:06 AM,06:06 PM,7,14,15,14,27,16,64,0.0,1016,22,10,259,18
2010-10-25,17,7,0.0,11.0,4,4,80,07:46 PM,09:46 AM,07:07 AM,06:05 PM,4,11,12,11,28,16,61,0.0,1012,17,10,267,20
2010-10-26,17,5,0.0,11.0,3,3,72,08:39 PM,10:44 AM,07:08 AM,06:04 PM,-1,7,9,7,21,0,56,0.0,1014,17,10,283,14
2010-10-27,16,5,0.0,10.9,3,3,65,09:39 PM,11:38 AM,07:09 AM,06:03 PM,-7,9,10,9,17,10,34,0.0,1020,16,10,80,11
2010-10-28,17,7,0.0,10.9,3,3,58,10:43 PM,12:27 PM,07:10 AM,06:01 PM,-10,9,10,9,13,14,24,0.0,1020,17,10,32,6
2010-10-29,22,6,0.0,10.9,4,4,51,11:50 PM,01:11 PM,07:11 AM,06:00 PM,-4,12,13,12,8,6,34,0.0,1015,22,10,123,5
2010-10-30,17,8,0.0,8.7,4,4,43,No moonrise,01:50 PM,07:12 AM,05:59 PM,3,9,11,9,22,15,60,0.6,1016,17,10,252,14
2010-10-31,20,5,0.0,8.7,4,4,39,12:58 AM,02:25 PM,07:12 AM,05:58 PM,-1,10,11,10,13,11,45,0.0,1021,20,10,254,6
2010-11-01,23,7,0.0,8.7,4,4,22,02:07 AM,02:58 PM,07:13 AM,05:57 PM,-2,13,14,13,12,0,38,0.0,1025,23,10,171,7
2010-11-02,25,8,0.0,8.7,5,5,15,03:16 AM,03:31 PM,07:14 AM,05:57 PM,-3,16,16,16,13,0,30,0.0,1023,25,10,61,8
2010-11-03,27,10,0.0,8.7,5,5,7,04:25 AM,04:05 PM,07:15 AM,05:56 PM,-0,18,17,18,15,0,31,0.0,1020,27,10,56,9
2010-11-04,28,14,0.0,8.7,5,5,0,05:36 AM,04:42 PM,07:16 AM,05:55 PM,-0,19,19,19,15,15,30,0.0,1017,28,10,58,9
2010-11-05,25,11,0.0,8.7,5,5,0,06:47 AM,05:24 PM,07:17 AM,05:54 PM,-2,17,16,17,9,8,31,0.0,1015,25,10,132,5
2010-11-06,21,10,0.0,8.7,4,4,0,07:58 AM,06:10 PM,07:18 AM,05:53 PM,2,14,14,14,16,16,47,0.8,1016,21,10,200,10
2010-11-07,20,8,0.0,8.7,4,4,0,09:05 AM,07:02 PM,07:19 AM,05:52 PM,6,12,13,12,21,17,66,0.0,1018,20,10,256,13
2010-11-08,12,3,0.0,8.7,3,3,8,10:06 AM,07:59 PM,07:20 AM,05:51 PM,2,6,8,6,23,10,66,0.4,1015,12,10,266,17
2010-11-09,15,2,0.0,8.7,3,3,15,10:59 AM,08:59 PM,07:21 AM,05:50 PM,-1,5,7,5,16,0,61,0.0,1018,15,10,234,8
2010-11-10,9,3,0.0,8.7,2,2,23,11:45 AM,10:00 PM,07:22 AM,05:50 PM,-2,2,5,2,28,4,61,0.0,1016,9,10,275,16
2010-11-11,14,3,0.0,8.7,3,3,30,12:23 PM,10:59 PM,07:23 AM,05:49 PM,-7,6,7,6,15,2,42,0.0,1025,14,10,112,9
2010-11-12,17,1,0.0,8.7,3,3,38,12:57 PM,11:57 PM,07:24 AM,05:48 PM,-9,7,7,7,7,1,34,0.0,1028,17,10,145,4
2010-11-13,18,4,0.0,8.7,3,3,45,01:27 PM,No moonset,07:25 AM,05:48 PM,-7,8,9,8,12,6,34,0.0,1023,18,10,74,7
2010-11-14,20,4,0.0,8.7,4,4,53,01:54 PM,12:53 AM,07:26 AM,05:47 PM,-4,10,10,10,10,8,40,0.0,1019,20,10,130,6
2010-11-15,22,7,0.0,8.7,4,4,60,02:20 PM,01:48 AM,07:27 AM,05:46 PM,1,12,12,12,10,1,48,0.0,1017,22,10,251,6
2010-11-16,22,7,0.0,8.7,4,4,68,02:46 PM,02:43 AM,07:28 AM,05:46 PM,-0,12,13,12,17,0,44,0.0,1016,22,10,281,9
2010-11-17,20,6,0.0,8.7,4,4,76,03:14 PM,03:39 AM,07:29 AM,05:45 PM,-3,11,11,11,12,0,45,0.0,1019,20,10,93,7
2010-11-18,22,4,0.0,8.7,4,4,83,03:43 PM,04:36 AM,07:30 AM,05:45 PM,-3,11,12,11,16,11,39,0.0,1018,22,10,236,8
2010-11-19,18,8,0.0,7.1,3,3,91,04:17 PM,05:35 AM,07:31 AM,05:44 PM,1,10,11,10,21,46,50,0.0,1013,18,10,238,13
2010-11-20,12,5,0.0,7.1,3,3,98,04:56 PM,06:35 AM,07:32 AM,05:44 PM,5,6,9,6,25,36,76,0.5,1010,12,10,239,18
2010-11-21,8,1,0.0,8.7,2,2,100,05:41 PM,07:36 AM,07:33 AM,05:43 PM,-0,1,5,1,30,18,71,3.4,1015,8,10,253,20
2010-11-22,9,-1,0.0,8.7,2,2,87,06:33 PM,08:36 AM,07:34 AM,05:43 PM,-4,-1,3,-1,26,2,62,0.0,1021,9,10,267,15
2010-11-23,11,-1,0.0,8.7,2,2,79,07:33 PM,09:33 AM,07:35 AM,05:42 PM,-2,1,5,1,33,19,65,0.0,1016,11,10,260,20
2010-11-24,9,-2,0.0,8.7,2,2,72,08:36 PM,10:24 AM,07:36 AM,05:42 PM,-4,-0,3,-0,18,7,67,0.0,1016,9,10,298,11
2010-11-25,7,-3,0.0,8.7,2,2,64,09:44 PM,11:10 AM,07:37 AM,05:42 PM,-13,-1,1,-1,12,0,42,0.0,1025,7,10,112,7
2010-11-26,10,-3,0.0,8.7,2,2,57,10:51 PM,11:50 AM,07:38 AM,05:41 PM,-17,0,2,0,10,0,24,0.0,1024,10,10,93,6
2010-11-27,14,-1,0.0,8.7,3,3,49,11:58 PM,12:26 PM,07:39 AM,05:41 PM,-8,3,5,3,23,23,43,0.5,1014,14,9,264,14
2010-11-28,6,-0,0.0,8.7,2,2,41,No moonrise,12:59 PM,07:40 AM,05:41 PM,-3,-2,2,-2,26,4,71,0.0,1016,6,10,269,17
