date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2018-06-16,29,16,0.0,14.5,6,6,16,08:47 AM,11:07 PM,05:38 AM,08:08 PM,5,22,21,22,38,0,35,0.0,1005,29,10,244,29
2018-06-17,24,13,0.0,14.5,5,5,24,09:57 AM,11:52 PM,05:38 AM,08:08 PM,4,17,18,17,39,1,43,0.0,1010,24,10,249,30
2018-06-18,29,12,0.0,14.5,6,6,31,11:04 AM,No moonset,05:38 AM,08:09 PM,3,20,20,20,23,1,34,0.0,1014,29,10,261,16
2018-06-19,33,15,0.0,14.5,6,6,39,12:10 PM,12:32 AM,05:38 AM,08:09 PM,5,24,24,25,19,2,32,0.0,1013,33,10,233,12
2018-06-20,37,19,0.0,14.5,7,7,46,01:13 PM,01:08 AM,05:38 AM,08:09 PM,1,28,28,29,19,0,19,0.0,1012,37,10,247,12
2018-06-21,39,20,0.0,14.5,7,7,54,02:14 PM,01:42 AM,05:38 AM,08:09 PM,-2,28,28,30,28,0,15,0.0,1011,39,10,269,19
2018-06-22,38,20,0.0,14.5,7,7,61,03:14 PM,02:14 AM,05:39 AM,08:10 PM,-3,28,28,30,21,0,13,0.0,1010,38,10,237,12
2018-06-23,37,21,0.0,14.5,7,7,69,04:12 PM,02:47 AM,05:39 AM,08:10 PM,1,27,27,28,28,0,18,0.0,1007,37,10,259,19
2018-06-24,35,20,0.0,14.5,7,7,77,05:10 PM,03:22 AM,05:39 AM,08:10 PM,8,27,27,27,20,0,33,0.0,1010,35,10,230,14
2018-06-25,36,20,0.0,14.5,7,7,84,06:06 PM,03:59 AM,05:39 AM,08:10 PM,7,27,27,28,25,0,30,0.0,1012,36,10,252,18
2018-06-26,36,21,0.0,14.5,7,7,92,07:01 PM,04:38 AM,05:40 AM,08:10 PM,10,28,28,28,26,0,36,0.0,1012,36,10,256,18
2018-06-27,36,21,0.0,14.5,7,7,99,07:53 PM,05:22 AM,05:40 AM,08:10 PM,5,28,28,28,33,0,26,0.0,1011,36,10,259,23
2018-06-28,34,19,0.0,14.5,7,7,100,08:41 PM,06:08 AM,05:40 AM,08:10 PM,4,25,25,26,38,2,26,0.0,1009,34,10,260,27
2018-06-29,33,18,0.0,14.5,7,7,86,09:26 PM,06:58 AM,05:41 AM,08:10 PM,5,25,25,25,28,0,28,0.0,1010,33,10,259,20
2018-06-30,35,18,0.0,14.5,7,7,78,10:06 PM,07:50 AM,05:41 AM,08:10 PM,6,26,26,27,20,0,29,0.0,1012,35,10,217,13
2018-07-01,36,21,0.0,14.5,7,7,75,10:43 PM,08:44 AM,05:42 AM,08:10 PM,8,28,28,29,20,0,31,0.0,1013,36,10,221,13
2018-07-02,36,21,0.0,14.5,7,7,68,11:18 PM,09:39 AM,05:42 AM,08:10 PM,6,27,27,28,26,0,26,0.0,1011,36,10,251,18
2018-07-03,35,21,0.0,14.5,7,7,61,11:50 PM,10:34 AM,05:43 AM,08:10 PM,7,26,26,27,36,0,31,0.0,1010,35,10,249,25
2018-07-04,33,17,0.0,14.5,7,7,54,No moonrise,11:31 AM,05:43 AM,08:10 PM,5,25,25,25,27,0,32,0.0,1014,33,10,239,18
2018-07-05,37,18,0.0,14.5,7,7,46,12:21 AM,12:28 PM,05:44 AM,08:10 PM,2,27,27,28,25,7,23,0.0,1017,37,10,265,16
2018-07-06,40,23,0.0,14.5,8,8,39,12:52 AM,01:27 PM,05:44 AM,08:09 PM,0,30,30,32,24,3,14,0.0,1015,40,10,267,14
2018-07-07,40,25,0.0,14.5,8,8,32,01:25 AM,02:28 PM,05:45 AM,08:09 PM,2,32,32,33,24,18,15,0.0,1013,40,10,249,14
2018-07-08,39,26,0.0,14.5,8,8,24,02:01 AM,03:33 PM,05:45 AM,08:09 PM,6,31,31,32,28,5,19,0.0,1012,39,10,273,18
2018-07-09,37,23,0.0,14.5,7,7,17,02:40 AM,04:39 PM,05:46 AM,08:09 PM,3,28,28,30,24,11,18,0.0,1014,37,10,274,16
2018-07-10,36,24,0.0,14.5,7,7,10,03:26 AM,05:47 PM,05:46 AM,08:08 PM,4,28,28,29,17,13,20,0.0,1014,36,10,177,11
2018-07-11,35,23,0.0,14.5,7,7,3,04:18 AM,06:54 PM,05:47 AM,08:08 PM,5,28,28,29,19,16,23,0.0,1011,35,10,221,13
2018-07-12,35,23,0.0,14.5,7,7,0,05:19 AM,07:57 PM,05:47 AM,08:08 PM,9,28,28,29,23,21,30,0.1,1013,35,10,233,16
2018-07-13,35,24,0.0,14.5,7,7,0,06:25 AM,08:54 PM,05:48 AM,08:07 PM,12,30,30,30,20,11,35,0.0,1015,35,10,244,14
2018-07-14,37,24,0.0,14.5,8,8,4,07:36 AM,09:44 PM,05:49 AM,08:07 PM,9,30,30,31,26,2,28,0.0,1013,37,10,269,18
2018-07-15,38,25,0.0,14.5,8,8,12,08:46 AM,10:28 PM,05:49 AM,08:06 PM,12,31,31,31,26,2,33,0.0,1012,38,10,265,19
2018-07-16,38,25,0.0,14.5,8,8,19,09:55 AM,11:07 PM,05:50 AM,08:06 PM,13,31,31,31,27,2,34,0.0,1012,38,10,264,19
2018-07-17,39,25,0.0,14.5,8,8,26,11:02 AM,11:43 PM,05:51 AM,08:05 PM,9,31,31,32,23,2,25,0.0,1013,39,10,261,15
2018-07-18,35,25,0.0,14.5,8,8,34,12:05 PM,No moonset,05:51 AM,08:05 PM,10,29,29,30,18,11,29,1.2,1014,35,10,242,12
2018-07-19,37,25,0.0,14.5,8,8,41,01:07 PM,12:16 AM,05:52 AM,08:04 PM,14,31,31,31,19,4,37,0.0,1013,37,10,226,13
2018-07-20,35,25,0.0,14.5,7,7,48,02:06 PM,12:50 AM,05:53 AM,08:04 PM,15,30,30,30,16,6,42,0.0,1013,35,10,242,13
2018-07-21,34,25,0.0,14.5,7,7,55,03:05 PM,01:24 AM,05:53 AM,08:03 PM,13,29,29,29,24,5,38,0.0,1014,34,10,249,18
2018-07-22,36,24,0.0,14.5,7,7,63,04:01 PM,02:00 AM,05:54 AM,08:03 PM,13,30,30,30,24,5,36,0.0,1016,36,10,266,17
2018-07-23,39,24,0.0,14.5,8,8,70,04:56 PM,02:38 AM,05:55 AM,08:02 PM,10,31,31,31,23,4,30,0.0,1014,39,10,280,16
2018-07-24,40,27,0.0,14.5,8,8,77,05:49 PM,03:20 AM,05:55 AM,08:01 PM,10,32,32,33,28,0,26,0.0,1013,40,10,290,18
2018-07-25,40,26,0.0,14.5,8,8,84,06:38 PM,04:05 AM,05:56 AM,08:01 PM,8,32,32,33,22,13,23,0.0,1014,40,10,287,14
2018-07-26,40,26,0.0,14.4,8,8,92,07:24 PM,04:54 AM,05:57 AM,08:00 PM,5,32,32,33,22,0,18,0.0,1013,40,10,271,15
2018-07-27,40,26,0.0,14.0,8,8,99,08:06 PM,05:46 AM,05:58 AM,07:59 PM,4,32,32,33,24,0,17,0.0,1011,40,10,269,16
2018-07-28,39,26,0.0,14.0,8,8,100,08:44 PM,06:39 AM,05:58 AM,07:58 PM,4,31,31,33,27,0,18,0.0,1012,39,10,262,19
2018-07-29,38,25,0.0,14.0,8,8,86,09:20 PM,07:34 AM,05:59 AM,07:58 PM,7,30,30,32,26,6,23,0.0,1013,38,10,257,17
2018-07-30,37,26,0.0,13.6,8,8,79,09:52 PM,08:29 AM,06:00 AM,07:57 PM,7,30,30,31,17,21,22,0.0,1013,37,10,240,11
2018-07-31,37,26,0.0,13.6,8,8,75,10:23 PM,09:25 AM,06:00 AM,07:56 PM,9,31,31,32,20,11,25,0.0,1013,37,10,246,14
2018-08-01,37,27,0.0,11.6,8,8,65,10:54 PM,10:21 AM,06:01 AM,07:55 PM,10,31,31,32,24,6,26,0.0,1012,37,10,263,17
2018-08-02,37,26,0.0,11.6,8,8,57,11:26 PM,11:19 AM,06:02 AM,07:54 PM,5,29,29,31,29,5,20,0.0,1012,37,10,266,21
2018-08-03,37,25,0.0,11.6,8,8,50,11:59 PM,12:18 PM,06:03 AM,07:53 PM,3,29,29,31,25,1,17,0.0,1011,37,10,267,17
2018-08-04,37,24,0.0,11.6,7,7,43,No moonrise,01:19 PM,06:03 AM,07:52 PM,0,28,28,30,34,0,16,0.0,1010,37,10,275,23
2018-08-05,36,23,0.0,11.6,7,7,36,12:35 AM,02:22 PM,06:04 AM,07:51 PM,-3,28,28,29,34,0,13,0.0,1011,36,10,277,23
2018-08-06,38,21,0.0,11.6,7,7,28,01:17 AM,03:28 PM,06:05 AM,07:50 PM,-2,28,28,29,25,0,14,0.0,1011,38,10,286,14
2018-08-07,38,23,0.0,11.6,8,8,21,02:04 AM,04:33 PM,06:06 AM,07:49 PM,-5,29,29,31,24,1,11,0.0,1010,38,10,272,14
2018-08-08,37,25,0.0,11.6,8,8,14,03:00 AM,05:38 PM,06:06 AM,07:48 PM,-4,29,29,31,25,0,11,0.0,1012,37,10,252,16
2018-08-09,38,25,0.0,11.6,8,8,6,04:02 AM,06:37 PM,06:07 AM,07:47 PM,-2,30,30,31,24,3,12,0.0,1013,38,10,235,15
2018-08-10,37,25,0.0,11.6,8,8,0,05:10 AM,07:31 PM,06:08 AM,07:46 PM,-2,29,29,30,30,5,13,0.0,1014,37,10,254,20
2018-08-11,36,24,0.0,11.6,7,7,0,06:21 AM,08:18 PM,06:09 AM,07:45 PM,5,29,29,30,29,2,22,0.0,1014,36,10,257,20
2018-08-12,36,24,0.0,11.6,7,7,1,07:33 AM,09:00 PM,06:09 AM,07:44 PM,6,28,28,29,28,1,23,0.0,1013,36,10,254,20
2018-08-13,35,24,0.0,11.6,7,7,8,08:42 AM,09:39 PM,06:10 AM,07:43 PM,4,28,28,29,28,0,22,0.0,1012,35,10,259,20
2018-08-14,35,23,0.0,11.6,7,7,15,09:50 AM,10:14 PM,06:11 AM,07:42 PM,6,28,28,29,23,3,25,0.0,1011,35,10,259,16
2018-08-15,35,23,0.0,11.6,7,7,22,10:54 AM,10:48 PM,06:12 AM,07:41 PM,10,28,28,29,23,4,31,0.0,1012,35,10,255,17
2018-08-16,35,24,0.0,11.6,7,7,30,11:56 AM,11:23 PM,06:12 AM,07:39 PM,11,29,29,29,21,4,34,0.0,1015,35,10,246,15
2018-08-17,36,24,0.0,11.6,7,7,37,12:56 PM,11:59 PM,06:13 AM,07:38 PM,10,29,29,30,23,3,30,0.0,1016,36,10,265,16
2018-08-18,36,24,0.0,11.6,8,8,44,01:55 PM,No moonset,06:14 AM,07:37 PM,6,29,29,30,27,0,24,0.0,1015,36,10,273,18
2018-08-19,38,24,0.0,11.6,8,8,51,02:51 PM,12:37 AM,06:15 AM,07:36 PM,3,29,29,30,27,0,19,0.0,1012,38,10,271,17
2018-08-20,36,24,0.0,11.6,7,7,59,03:45 PM,01:18 AM,06:15 AM,07:35 PM,5,28,28,30,30,2,21,0.0,1011,36,10,254,21
2018-08-21,34,23,0.0,11.6,7,7,66,04:35 PM,02:02 AM,06:16 AM,07:33 PM,6,27,27,28,32,2,25,0.0,1012,34,10,248,22
2018-08-22,34,22,0.0,11.6,7,7,73,05:22 PM,02:50 AM,06:17 AM,07:32 PM,3,27,27,28,31,0,21,0.0,1014,34,10,250,21
2018-08-23,34,21,0.0,11.6,7,7,81,06:05 PM,03:41 AM,06:18 AM,07:31 PM,2,26,26,27,30,2,22,0.0,1014,34,10,255,20
2018-08-24,34,19,0.0,11.6,7,7,88,06:44 PM,04:33 AM,06:18 AM,07:30 PM,2,25,25,26,33,24,23,0.0,1012,34,10,262,22
2018-08-25,33,20,0.0,11.6,7,7,95,07:21 PM,05:28 AM,06:19 AM,07:28 PM,4,25,25,26,30,11,26,0.0,1012,33,10,257,20
2018-08-26,34,19,0.0,11.6,7,7,100,07:54 PM,06:23 AM,06:20 AM,07:27 PM,6,26,26,26,35,1,32,0.0,1013,34,10,260,24
2018-08-27,33,18,0.0,11.6,6,6,100,08:26 PM,07:20 AM,06:21 AM,07:26 PM,4,24,24,25,37,1,29,0.0,1011,33,10,259,25
2018-08-28,31,18,0.0,11.6,6,6,83,08:57 PM,08:16 AM,06:21 AM,07:24 PM,5,24,24,24,26,2,31,0.0,1012,31,10,257,17
2018-08-29,33,19,0.0,11.6,7,7,76,09:29 PM,09:14 AM,06:22 AM,07:23 PM,6,25,25,25,24,11,32,0.0,1013,33,10,256,16
2018-08-30,33,20,0.0,11.6,7,7,69,10:01 PM,10:12 AM,06:23 AM,07:21 PM,1,25,25,26,33,28,22,0.0,1013,33,10,264,22
2018-08-31,32,16,0.0,11.6,6,6,65,10:35 PM,11:12 AM,06:24 AM,07:20 PM,2,23,23,23,31,5,27,0.0,1011,32,10,279,20
2018-09-01,34,17,0.0,11.6,6,6,48,11:14 PM,12:14 PM,06:24 AM,07:19 PM,4,24,24,25,21,3,29,0.0,1009,34,10,269,13
2018-09-02,32,19,0.0,11.6,7,7,41,11:58 PM,01:17 PM,06:25 AM,07:17 PM,7,25,25,25,20,0,32,0.0,1010,32,10,236,12
2018-09-03,33,20,0.0,11.6,7,7,33,No moonrise,02:20 PM,06:26 AM,07:16 PM,10,26,26,26,16,2,40,0.0,1011,33,10,194,10
2018-09-04,34,20,0.0,11.6,7,7,26,12:48 AM,03:23 PM,06:27 AM,07:15 PM,9,27,27,27,14,3,39,0.0,1011,34,10,174,10
2018-09-05,34,21,0.0,11.6,7,7,18,01:46 AM,04:22 PM,06:27 AM,07:13 PM,7,27,27,27,16,2,31,0.0,1013,34,10,229,11
2018-09-06,34,22,0.0,11.6,7,7,11,02:49 AM,05:18 PM,06:28 AM,07:12 PM,9,28,28,28,19,1,34,0.0,1015,34,10,217,11
2018-09-07,37,23,0.0,11.6,7,7,3,03:58 AM,06:07 PM,06:29 AM,07:10 PM,6,29,29,30,23,0,26,0.0,1014,37,10,237,13
2018-09-08,38,23,0.0,11.6,7,7,0,05:08 AM,06:51 PM,06:30 AM,07:09 PM,2,28,28,29,34,0,19,0.0,1011,38,10,275,21
2018-09-09,36,21,0.0,11.6,7,7,0,06:18 AM,07:31 PM,06:30 AM,07:07 PM,-1,27,27,28,31,0,16,0.0,1010,36,10,267,18
2018-09-10,35,20,0.0,11.6,7,7,0,07:28 AM,08:08 PM,06:31 AM,07:06 PM,-5,26,26,27,30,0,13,0.0,1010,35,10,268,18
2018-09-11,34,19,0.0,11.6,7,7,4,08:34 AM,08:43 PM,06:32 AM,07:05 PM,-5,25,25,26,35,0,14,0.0,1009,34,10,267,22
2018-09-12,31,19,0.0,11.6,6,6,12,09:40 AM,09:19 PM,06:32 AM,07:03 PM,-0,23,23,24,35,0,22,0.0,1010,31,10,262,22
2018-09-13,30,16,0.0,11.6,6,6,19,10:42 AM,09:55 PM,06:33 AM,07:02 PM,-3,22,22,23,29,0,19,0.0,1012,30,10,263,18
2018-09-14,32,17,0.0,11.6,6,6,27,11:43 AM,10:33 PM,06:34 AM,07:00 PM,-2,23,23,24,26,0,19,0.0,1010,32,10,256,16
2018-09-15,31,19,0.0,11.6,6,6,34,12:41 PM,11:14 PM,06:35 AM,06:59 PM,-0,23,23,24,27,1,22,0.0,1010,31,10,251,17
2018-09-16,31,16,0.0,11.6,6,6,42,01:38 PM,11:57 PM,06:35 AM,06:57 PM,-2,22,22,23,28,0,21,0.0,1012,31,10,256,17
2018-09-17,31,16,0.0,11.6,6,6,49,02:29 PM,No moonset,06:36 AM,06:56 PM,-4,22,22,23,29,0,19,0.0,1011,31,10,257,18
2018-09-18,32,16,0.0,11.6,6,6,57,03:18 PM,12:44 AM,06:37 AM,06:54 PM,-1,22,22,23,30,0,23,0.0,1010,32,10,259,18
2018-09-19,31,17,0.0,11.6,6,6,64,04:03 PM,01:34 AM,06:38 AM,06:53 PM,0,22,22,22,31,0,25,0.0,1008,31,10,278,18
2018-09-20,31,14,0.0,11.6,6,6,72,04:43 PM,02:26 AM,06:38 AM,06:51 PM,-1,22,22,23,17,0,25,0.0,1011,31,10,163,10
2018-09-21,32,16,0.0,11.6,6,6,80,05:21 PM,03:20 AM,06:39 AM,06:50 PM,4,24,24,24,17,0,31,0.0,1014,32,10,235,11
2018-09-22,33,18,0.0,11.6,7,7,87,05:55 PM,04:16 AM,06:40 AM,06:48 PM,4,25,25,25,22,3,25,0.0,1013,33,10,262,14
2018-09-23,32,21,0.0,11.6,7,7,95,06:27 PM,05:12 AM,06:41 AM,06:47 PM,5,25,25,25,29,4,29,0.0,1010,32,10,269,18
2018-09-24,31,17,0.0,11.6,6,6,100,06:59 PM,06:09 AM,06:41 AM,06:46 PM,0,23,23,23,23,2,25,0.0,1010,31,10,267,13
2018-09-25,32,17,0.0,11.6,6,6,100,07:30 PM,07:07 AM,06:42 AM,06:44 PM,-0,23,23,24,16,0,23,0.0,1013,32,10,226,10
2018-09-26,33,19,0.0,11.6,7,7,83,08:02 PM,08:06 AM,06:43 AM,06:43 PM,-4,25,25,26,19,0,16,0.0,1014,33,10,194,12
2018-09-27,34,19,0.0,11.6,7,7,75,08:36 PM,09:07 AM,06:44 AM,06:41 PM,2,26,26,27,20,4,24,0.0,1012,34,10,240,11
2018-09-28,33,20,0.0,11.6,7,7,68,09:14 PM,10:08 AM,06:44 AM,06:40 PM,4,25,25,25,24,14,27,0.0,1010,33,10,249,16
2018-09-29,29,17,0.0,11.6,6,6,60,09:56 PM,11:11 AM,06:45 AM,06:38 PM,3,21,21,21,27,1,34,0.0,1010,29,10,245,18
2018-09-30,30,14,0.0,11.6,6,6,52,10:44 PM,12:14 PM,06:46 AM,06:37 PM,2,21,21,21,27,4,32,0.0,1011,30,10,242,18
2018-10-01,29,17,0.0,11.6,6,6,51,11:38 PM,01:17 PM,06:47 AM,06:35 PM,8,23,23,23,19,10,40,0.0,1010,29,10,233,12
2018-10-02,27,17,0.0,11.6,5,5,43,No moonrise,02:15 PM,06:47 AM,06:34 PM,11,22,22,22,24,20,53,0.7,1010,27,10,234,18
2018-10-03,23,15,0.0,11.6,5,5,36,12:37 AM,03:10 PM,06:48 AM,06:33 PM,10,18,19,18,30,18,62,0.8,1012,23,10,240,21
2018-10-04,23,14,0.0,11.6,5,5,29,01:42 AM,04:00 PM,06:49 AM,06:31 PM,8,17,17,17,32,8,58,0.0,1013,23,10,255,23
2018-10-05,23,12,0.0,11.6,5,5,21,02:50 AM,04:44 PM,06:50 AM,06:30 PM,8,17,18,17,19,6,55,0.0,1014,23,10,264,13
2018-10-06,22,13,0.0,11.6,5,5,14,03:59 AM,05:25 PM,06:51 AM,06:28 PM,6,15,16,15,34,6,54,0.0,1009,22,10,287,26
2018-10-07,21,11,0.0,11.6,5,5,7,05:07 AM,06:02 PM,06:51 AM,06:27 PM,3,15,16,15,17,5,47,0.0,1009,21,10,228,10
2018-10-08,22,10,0.0,11.6,5,5,0,06:14 AM,06:38 PM,06:52 AM,06:26 PM,-2,16,16,16,14,3,32,0.0,1010,22,10,246,8
2018-10-09,24,13,0.0,11.6,5,5,0,07:20 AM,07:13 PM,06:53 AM,06:24 PM,2,17,17,17,27,4,36,0.0,1008,24,10,252,18
2018-10-10,22,11,0.0,11.6,5,5,0,08:24 AM,07:49 PM,06:54 AM,06:23 PM,5,15,16,15,22,6,49,0.0,1009,22,10,241,15
2018-10-11,20,11,0.0,11.6,5,5,7,09:28 AM,08:26 PM,06:55 AM,06:22 PM,4,15,15,15,13,6,53,0.0,1010,20,10,218,8
2018-10-12,24,14,0.0,11.6,5,5,15,10:28 AM,09:07 PM,06:56 AM,06:20 PM,2,19,19,19,31,24,34,0.0,1011,24,10,83,20
2018-10-13,23,15,0.0,11.6,5,5,22,11:27 AM,09:50 PM,06:56 AM,06:19 PM,4,19,19,19,21,9,39,0.2,1010,23,10,248,14
2018-10-14,23,14,0.0,11.6,5,5,29,12:21 PM,10:36 PM,06:57 AM,06:18 PM,0,18,18,18,22,1,36,0.0,1014,23,10,166,13
2018-10-15,20,10,0.0,11.6,4,4,36,01:12 PM,11:25 PM,06:58 AM,06:17 PM,-15,14,14,14,24,0,14,0.0,1020,20,10,80,16
2018-10-16,22,10,0.0,11.6,4,4,44,01:59 PM,No moonset,06:59 AM,06:15 PM,-13,15,15,15,15,0,14,0.0,1018,22,10,151,9
2018-10-17,21,9,0.0,11.1,4,4,51,02:41 PM,12:16 AM,07:00 AM,06:14 PM,-6,14,14,14,12,2,25,0.0,1019,21,10,193,8
2018-10-18,22,10,0.0,11.1,5,5,58,03:19 PM,01:10 AM,07:01 AM,06:13 PM,-3,16,16,16,10,0,31,0.0,1019,22,10,215,6
2018-10-19,25,12,0.0,11.1,5,5,66,03:54 PM,02:05 AM,07:02 AM,06:12 PM,-3,17,17,17,17,0,26,0.0,1019,25,10,97,11
2018-10-20,24,12,0.0,11.1,5,5,73,04:27 PM,03:01 AM,07:02 AM,06:10 PM,-5,18,18,18,20,2,20,0.0,1016,24,10,157,12
2018-10-21,24,16,0.0,11.1,5,5,80,04:59 PM,03:58 AM,07:03 AM,06:09 PM,-2,19,19,19,18,7,24,0.0,1013,24,10,223,10
2018-10-22,24,13,0.0,11.0,5,5,87,05:30 PM,04:56 AM,07:04 AM,06:08 PM,0,18,18,18,18,5,30,0.0,1013,24,10,225,10
2018-10-23,25,14,0.0,10.1,5,5,95,06:02 PM,05:55 AM,07:05 AM,06:07 PM,-0,19,19,19,18,23,28,0.0,1013,25,10,247,9
2018-10-24,26,15,0.0,11.0,5,5,100,06:35 PM,06:56 AM,07:06 AM,06:06 PM,-1,19,19,19,23,5,28,0.0,1015,26,10,269,12
2018-10-25,25,12,0.0,11.0,5,5,100,07:13 PM,07:58 AM,07:07 AM,06:05 PM,1,18,18,18,18,4,32,0.0,1017,25,10,224,10
2018-10-26,27,13,0.0,11.0,6,6,84,07:54 PM,09:03 AM,07:08 AM,06:04 PM,-0,20,20,20,13,0,29,0.0,1018,27,10,228,7
2018-10-27,29,15,0.0,10.9,6,6,76,08:40 PM,10:07 AM,07:09 AM,06:02 PM,-1,21,21,21,16,0,26,0.0,1016,29,10,238,8
2018-10-28,29,16,0.0,10.9,6,6,69,09:33 PM,11:11 AM,07:10 AM,06:01 PM,0,21,20,21,26,15,27,0.0,1016,29,10,273,14
2018-10-29,24,13,0.0,10.9,5,5,62,10:31 PM,12:12 PM,07:11 AM,06:00 PM,5,16,17,16,35,6,47,0.0,1015,24,10,281,20
2018-10-30,20,8,0.0,8.7,4,4,54,11:34 PM,01:08 PM,07:12 AM,05:59 PM,-1,12,13,12,14,0,42,0.0,1016,20,10,261,8
2018-10-31,21,8,0.0,8.7,4,4,51,No moonrise,01:59 PM,07:13 AM,05:58 PM,-8,14,15,14,10,5,23,0.0,1019,21,10,117,7
2018-11-01,22,9,0.0,8.7,4,4,34,12:40 AM,02:43 PM,07:13 AM,05:57 PM,-3,15,14,15,9,2,32,0.0,1020,22,10,229,6
2018-11-02,25,12,0.0,8.7,5,5,26,01:47 AM,03:24 PM,07:14 AM,05:56 PM,-1,17,17,17,18,3,32,0.0,1019,25,10,244,10
2018-11-03,23,12,0.0,8.7,5,5,19,02:53 AM,04:01 PM,07:15 AM,05:56 PM,-1,17,17,17,14,2,31,0.0,1017,23,10,225,8
2018-11-04,26,13,0.0,8.7,5,5,11,03:59 AM,04:35 PM,07:16 AM,05:55 PM,-2,18,18,18,18,16,27,0.0,1015,26,10,228,10
2018-11-05,24,13,0.0,8.7,5,5,4,05:04 AM,05:10 PM,07:17 AM,05:54 PM,-0,16,17,16,17,0,32,0.0,1012,24,10,286,9
2018-11-06,22,10,0.0,8.7,5,5,0,06:08 AM,05:45 PM,07:18 AM,05:53 PM,2,16,16,16,12,1,40,0.0,1014,22,10,221,7
2018-11-07,24,11,0.0,8.7,5,5,0,07:11 AM,06:21 PM,07:19 AM,05:52 PM,-3,14,15,14,24,2,29,0.0,1015,24,10,283,14
2018-11-08,18,7,0.0,8.7,4,4,0,08:13 AM,07:00 PM,07:20 AM,05:51 PM,-9,11,12,11,25,0,26,0.0,1018,18,10,112,16
2018-11-09,18,4,0.0,8.7,3,3,4,09:13 AM,07:42 PM,07:21 AM,05:50 PM,-15,9,10,9,18,0,17,0.0,1021,18,10,94,11
2018-11-10,19,4,0.0,8.7,4,4,11,10:10 AM,08:27 PM,07:22 AM,05:50 PM,-14,10,11,10,14,0,18,0.0,1016,19,10,238,7
2018-11-11,16,5,0.0,8.7,3,3,19,11:04 AM,09:15 PM,07:23 AM,05:49 PM,-12,8,10,8,18,1,21,0.0,1020,16,10,126,11
2018-11-12,16,3,0.0,8.7,3,3,26,11:53 AM,10:06 PM,07:24 AM,05:48 PM,-16,7,8,7,14,0,19,0.0,1027,16,10,125,9
2018-11-13,15,2,0.0,7.1,3,3,34,12:37 PM,11:00 PM,07:25 AM,05:48 PM,-15,7,8,7,13,36,19,0.0,1030,15,10,90,8
2018-11-14,17,6,0.0,8.7,4,4,41,01:17 PM,11:54 PM,07:26 AM,05:47 PM,-13,10,11,10,14,22,18,0.0,1026,17,10,100,8
2018-11-15,19,5,0.0,8.7,4,4,49,01:53 PM,No moonset,07:27 AM,05:46 PM,-10,11,11,11,6,11,24,0.0,1020,19,10,228,4
2018-11-16,20,7,0.0,8.7,4,4,56,02:26 PM,12:49 AM,07:28 AM,05:46 PM,-8,12,12,12,10,22,26,0.0,1016,20,10,196,5
2018-11-17,21,7,0.0,8.7,4,4,64,02:58 PM,01:45 AM,07:29 AM,05:45 PM,-10,12,13,12,14,21,21,0.0,1016,21,10,269,8
2018-11-18,19,7,0.0,8.7,4,4,72,03:29 PM,02:42 AM,07:30 AM,05:45 PM,-6,12,12,12,18,21,28,0.0,1019,19,10,114,11
2018-11-19,17,8,0.0,7.1,4,4,79,04:00 PM,03:40 AM,07:31 AM,05:44 PM,-8,10,12,10,24,32,25,0.0,1019,17,10,38,14
2018-11-20,18,8,0.0,8.7,4,4,87,04:32 PM,04:39 AM,07:32 AM,05:44 PM,-11,10,11,10,17,5,22,0.0,1017,18,10,112,9
2018-11-21,16,5,0.0,8.7,4,4,94,05:08 PM,05:42 AM,07:33 AM,05:43 PM,-2,10,10,10,12,18,45,0.0,1019,16,10,222,8
2018-11-22,16,8,0.0,8.7,4,4,100,05:47 PM,06:46 AM,07:34 AM,05:43 PM,3,8,10,8,32,12,62,0.0,1020,16,10,262,21
2018-11-23,17,7,0.0,8.7,4,4,100,06:32 PM,07:53 AM,07:35 AM,05:42 PM,3,8,11,8,38,11,60,0.0,1019,17,10,274,23
2018-11-24,16,7,0.0,8.7,4,4,83,07:24 PM,08:59 AM,07:36 AM,05:42 PM,6,9,11,9,24,3,73,0.0,1014,16,10,285,15
2018-11-25,16,6,0.0,8.7,4,4,76,08:22 PM,10:04 AM,07:37 AM,05:42 PM,1,10,10,10,14,13,57,0.0,1018,16,10,94,8
2018-11-26,16,4,0.0,7.1,3,3,68,09:26 PM,11:04 AM,07:38 AM,05:41 PM,-6,9,9,9,10,17,35,0.0,1022,16,10,160,6
2018-11-27,20,6,0.0,7.1,4,4,60,10:32 PM,11:57 AM,07:39 AM,05:41 PM,-7,11,12,11,16,47,28,0.0,1018,20,10,156,9
2018-11-28,19,8,0.0,8.7,4,4,53,11:40 PM,12:44 PM,07:40 AM,05:41 PM,2,11,12,11,29,19,50,0.0,1012,19,10,261,18
2018-11-29,13,8,0.0,8.7,4,4,45,No moonrise,01:26 PM,07:40 AM,05:41 PM,5,8,11,8,42,40,68,1.3,1006,13,10,231,31
2018-11-30,11,5,0.0,8.7,3,3,38,12:46 AM,02:03 PM,07:41 AM,05:40 PM,1,5,8,5,35,5,59,0.0,1012,11,10,268,24
